time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-04-05T23:39:26.590Z,35.8838333,-117.7028333,4.79,0.65,ml,14,71,0.07681,0.1,ci,ci39840032,2021-04-06T20:18:39.052Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.34,0.052,2,reviewed,ci,ci
2021-04-05T23:38:25.690Z,60.2005,-152.7259,116.6,1.8,ml,,,,0.5,ak,ak0214dhz51i,2021-04-06T00:01:01.228Z,"61 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-04-05T23:26:46.390Z,38.8339996,-122.8069992,1.28,1.21,md,4,185,0.07208,0,nc,nc73545880,2021-04-06T02:00:06.812Z,"7km W of Cobb, CA",earthquake,0.58,2.66,0.12,4,automatic,nc,nc
2021-04-05T23:25:15.080Z,35.67516667,-97.41833333,6.63,1.22,ml,25,82,0.1367731604,0.16,ok,ok2021grnq,2021-04-06T14:42:54.802Z,"5 km ENE of Edmond, Oklahoma",earthquake,,0.6,0.11,7,reviewed,ok,ok
2021-04-05T23:12:45.014Z,61.1224,-152.2601,3.9,1,ml,,,,0.62,ak,ak0214dhtk9y,2021-04-06T22:04:26.410Z,"60 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-04-05T23:05:13.342Z,57.6213,-154.8702,74.8,2.7,ml,,,,0.56,ak,ak0214dhs1fu,2021-04-05T23:50:29.040Z,"25 km WNW of Karluk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-04-05T22:57:22.937Z,61.5752,-141.0581,12.5,1.2,ml,,,,0.33,ak,ak0214dhhrt1,2021-04-05T23:01:01.101Z,"100 km E of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-04-05T22:54:27.770Z,33.9541667,-118.3643333,22.44,1.57,ml,35,65,0.03634,0.24,ci,ci39840016,2021-04-06T14:46:52.796Z,"2km WSW of Inglewood, CA",earthquake,0.38,0.51,0.197,32,reviewed,ci,ci
2021-04-05T22:50:36.540Z,37.4548333,-119.01,4.24,1,md,19,110,0.1553,0.15,nc,nc73545870,2021-04-06T04:27:08.258Z,"20km S of Mammoth Lakes, CA",earthquake,0.44,2.13,0.233,12,reviewed,nc,nc
2021-04-05T22:47:19.180Z,33.6836667,-116.7405,15.54,0.85,ml,21,93,0.03513,0.12,ci,ci39840008,2021-04-05T22:51:00.912Z,"7km SSW of Idyllwild, CA",earthquake,0.33,0.49,0.154,25,automatic,ci,ci
2021-04-05T22:44:26.600Z,38.8328333,-122.807,2.42,1.02,md,36,47,0.009726,0.02,nc,nc73545860,2021-04-05T23:27:07.901Z,"7km W of Cobb, CA",earthquake,0.17,0.31,0.131,6,reviewed,nc,nc
2021-04-05T22:43:06.930Z,33.2405,-116.6446667,12.46,0.91,ml,24,85,0.0413,0.23,ci,ci39840000,2021-04-06T13:35:17.381Z,"5km SSW of Warner Springs, CA",earthquake,0.41,0.87,0.117,21,reviewed,ci,ci
2021-04-05T22:35:53.330Z,40.4575,-124.1233333,6.86,1.08,md,17,146,0.04031,0.19,nc,nc73545855,2021-04-06T04:17:08.199Z,"5km SSW of Rio Dell, CA",earthquake,0.3,0.4,0.261,8,reviewed,nc,nc
2021-04-05T22:30:47.380Z,36.6085014,-121.2051697,6.15,2.07,md,23,131,0.04003,0.1,nc,nc73545850,2021-04-06T00:53:08.398Z,"10km NNW of Pinnacles, CA",earthquake,0.4,0.78,0.2,21,automatic,nc,nc
2021-04-05T22:30:34.032Z,31.53959729,-104.0472473,7.93112793,1.6,ml,15,79,0.007474521551,0.2,tx,tx2021grlv,2021-04-06T16:20:24.380Z,"34 km NW of Toyah, Texas",earthquake,1.469579012,0.9203543821,0.2,7,reviewed,tx,tx
2021-04-05T22:20:43.060Z,47.5045,-122.624333333333,-0.43,0.92,md,4,339,0.1188,0.06,uw,uw61722501,2021-04-06T19:58:08.290Z,"1 km NNE of Bethel, Washington",explosion,1.55,31.61,0.12170237791422,4,reviewed,uw,uw
2021-04-05T22:19:40.893Z,62.9423,-148.3524,14.4,1.1,ml,,,,0.48,ak,ak0214dh9mxa,2021-04-05T22:57:36.286Z,"58 km SSE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-04-05T22:09:01.434Z,15.0832,146.3863,86.04,4.6,mb,,140,2.09,0.86,us,us6000dza4,2021-04-06T08:52:34.305Z,"69 km ESE of Saipan, Northern Mariana Islands",earthquake,12,8,0.071,59,reviewed,us,us
2021-04-05T22:05:46.150Z,19.4073333333333,-155.6145,12.21,1.05,md,14,70,,0.13,hv,hv72414037,2021-04-06T01:23:25.910Z,"26 km NNW of Pāhala, Hawaii",earthquake,0.43,0.56,0.0515698100329878,9,reviewed,hv,hv
2021-04-05T22:03:00.000Z,19.429,-155.597166666667,-0.71,0.64,md,8,127,,0.12,hv,hv72414027,2021-04-06T01:45:25.310Z,"27 km NNW of Pāhala, Hawaii",earthquake,0.67,0.76,0.0844262963478088,4,reviewed,hv,hv
2021-04-05T21:58:16.899Z,61.6695,-151.2158,66,1.7,ml,,,,0.75,ak,ak0214dgwjg9,2021-04-05T22:01:22.213Z,"37 km SSE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-04-05T21:55:11.490Z,35.8801667,-117.7065,4.43,0.51,ml,9,97,0.08151,0.22,ci,ci39839968,2021-04-05T21:58:48.386Z,"19km ESE of Little Lake, CA",earthquake,0.83,1.52,0.111,6,automatic,ci,ci
2021-04-05T21:50:45.190Z,19.2355,-155.393833333333,30.77,1.69,md,33,141,,0.11,hv,hv72414012,2021-04-06T02:37:13.700Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.59,0.8,0.0531542665110352,20,reviewed,hv,hv
2021-04-05T21:47:21.610Z,52.076,-176.570333333333,24.39,0.85,ml,6,255,,0.17,av,av91023558,2021-04-06T21:54:43.810Z,"22 km N of Adak, Alaska",earthquake,1.12,1.25,0.261490745881589,6,reviewed,av,av
